             3.43E-01         3.61E-01          1.90E-03
             3.60E-01         4.01E-01         -9.10E-04
             3.79E-01         4.31E-01         -3.56E-03
             3.98E-01         4.50E-01         -5.97E-03
             4.19E-01         4.56E-01         -8.08E-03
             4.40E-01         4.48E-01         -9.83E-03
             4.63E-01         4.27E-01         -1.12E-02
             4.86E-01         3.91E-01         -1.22E-02
             5.11E-01         3.43E-01         -1.27E-02
             5.37E-01         2.82E-01         -1.29E-02
             5.65E-01         2.10E-01         -1.27E-02
             5.94E-01         1.28E-01         -1.21E-02
             6.24E-01         3.83E-02         -1.13E-02
            -6.56E-01         5.69E-02         -1.02E-02
            -6.90E-01         1.56E-01         -8.91E-03
            -7.26E-01         2.56E-01         -7.50E-03
            -7.63E-01         3.55E-01         -6.00E-03
            -8.02E-01         4.52E-01         -4.47E-03
            -8.43E-01         5.43E-01         -2.95E-03
            -8.86E-01         6.28E-01         -1.48E-03
            -9.32E-01         7.05E-01         -1.01E-04
            -9.79E-01         7.71E-01          1.17E-03
            -1.03E+00         8.27E-01          2.30E-03
            -1.08E+00         8.72E-01          3.27E-03
            -1.14E+00         9.04E-01          4.09E-03
            -1.20E+00         9.25E-01          4.75E-03
            -1.26E+00         9.34E-01          5.24E-03
            -1.32E+00         9.31E-01          5.58E-03
            -1.39E+00         9.18E-01          5.78E-03
            -1.46E+00         8.95E-01          5.84E-03
            -1.54E+00         8.64E-01          5.79E-03
            -1.61E+00         8.25E-01          5.65E-03
            -1.70E+00         7.79E-01          5.42E-03
            -1.78E+00         7.29E-01          5.12E-03
            -1.88E+00         6.75E-01          4.78E-03
            -1.97E+00         6.19E-01          4.40E-03
            -2.07E+00         5.61E-01          4.00E-03
            -2.18E+00         5.04E-01          3.59E-03
            -2.29E+00         4.48E-01          3.19E-03
            -2.41E+00         3.93E-01          2.80E-03
            -2.53E+00         3.42E-01          2.42E-03
            -2.66E+00         2.94E-01          2.07E-03
            -2.80E+00         2.49E-01          1.75E-03
            -2.94E+00         2.09E-01          1.46E-03
            -3.09E+00         1.73E-01          1.20E-03
            -3.25E+00         1.42E-01          9.79E-04
            -3.42E+00         1.14E-01          7.84E-04
            -3.59E+00         9.10E-02          6.20E-04
            -3.78E+00         7.14E-02          4.82E-04
            -3.97E+00         5.52E-02          3.70E-04
            -4.18E+00         4.21E-02          2.79E-04
            -4.39E+00         3.16E-02          2.07E-04
            -4.61E+00         2.33E-02          1.51E-04
            -4.85E+00         1.70E-02          1.09E-04
            -5.10E+00         1.21E-02          7.69E-05
            -5.36E+00         8.55E-03          5.33E-05
            -5.64E+00         5.92E-03          3.64E-05
            -5.92E+00         4.04E-03          2.44E-05
            -6.23E+00         2.72E-03          1.61E-05
            -6.55E+00         1.80E-03          1.04E-05
            -6.88E+00         1.18E-03          6.63E-06
            -7.24E+00         7.65E-04          4.17E-06
