    0.0000000000D+00    0.0000000000D+00    0.0000000000D+00
    0.8907498517D-02   -0.5462831312D-03   -0.8471977056D-03
    0.9364197196D-02   -0.6197529154D-03   -0.9214584776D-03
    0.9844311318D-02   -0.7030216250D-03   -0.1001578891D-02
    0.1034904142D-01   -0.7973530099D-03   -0.1087922674D-02
    0.1087964958D-01   -0.9041621605D-03   -0.1180860638D-02
    0.1143746261D-01   -0.1025030943D-02   -0.1280767974D-02
    0.1202387532D-01   -0.1161724407D-02   -0.1388020962D-02
    0.1264035406D-01   -0.1316208093D-02   -0.1502993042D-02
    0.1328844033D-01   -0.1490666099D-02   -0.1626050176D-02
    0.1396975470D-01   -0.1687519742D-02   -0.1757545434D-02
    0.1468600081D-01   -0.1909446565D-02   -0.1897812737D-02
    0.1543896964D-01   -0.2159399359D-02   -0.2047159708D-02
    0.1623054400D-01   -0.2440624801D-02   -0.2205859560D-02
    0.1706270325D-01   -0.2756681190D-02   -0.2374141996D-02
    0.1793752822D-01   -0.3111454653D-02   -0.2552183070D-02
    0.1885720642D-01   -0.3509173048D-02   -0.2740094018D-02
    0.1982403753D-01   -0.3954416670D-02   -0.2937909041D-02
    0.2084043914D-01   -0.4452124674D-02   -0.3145572102D-02
    0.2190895277D-01   -0.5007595975D-02   -0.3362922774D-02
    0.2303225026D-01   -0.5626483206D-02   -0.3589681251D-02
    0.2421314045D-01   -0.6314778090D-02   -0.3825432671D-02
    0.2545457617D-01   -0.7078786408D-02   -0.4069610924D-02
    0.2675966166D-01   -0.7925090546D-02   -0.4321482204D-02
    0.2813166032D-01   -0.8860497393D-02   -0.4580128595D-02
    0.2957400285D-01   -0.9891969214D-02   -0.4844432077D-02
    0.3109029587D-01   -0.1102653496D-01   -0.5113059386D-02
    0.3268433089D-01   -0.1227117944D-01   -0.5384448268D-02
    0.3436009383D-01   -0.1363270764D-01   -0.5656795757D-02
    0.3612177498D-01   -0.1511758175D-01   -0.5928049186D-02
    0.3797377945D-01   -0.1673172862D-01   -0.6195900758D-02
    0.3992073822D-01   -0.1848031574D-01   -0.6457786579D-02
    0.4196751970D-01   -0.2036749468D-01   -0.6710891131D-02
